date,BAC,C,GS,JPM,MS,WFC
2014-03-24,-0.010822048933952111,-0.0005976970710731555,-0.007367340092608199,0.014958085213809813,-0.0049085395742551885,-0.002849552566126734
2014-03-25,-0.009208466365059564,0.004993649633031172,-0.014904782182498022,-0.002293556615075687,-0.02620269806596709,-0.0004082422457571955
2014-03-26,-0.001748077736581366,-0.002781959946505541,-0.009310648603369831,-0.0169041438682328,-0.011711309419981442,-0.009395767183276393
2014-03-27,-0.009889883901363028,-0.05402738270204399,0.003462232925047326,0.00033432237034558554,-0.010251015747169911,0.012370863767977802
2014-03-28,-0.0017686304128902153,-0.0042151580740003025,6.202466998250777e-05,0.002001465969381888,0.00032455373860940107,0.0038700018361321753
2014-03-31,0.012957206539763844,0.007407191848283423,0.009549887174885363,0.011160426631897202,0.008410701806928156,0.009128854496423866
2014-04-01,0.008141720716571044,0.004201876734579502,0.012633864324675503,-0.0006597233285290383,0.0012834338041614046,0.0006041692324494363
2014-04-02,-0.006340993566392283,0.009205006107167568,0.008135921390193257,0.003150758151180044,0.0064089435659855365,-0.00019971992763634372
2014-04-03,-0.0046478391897349924,-0.011609601655820811,-0.007054277411908005,0.0029763407087504135,-0.0146449460200061,0.0014052871315186621
2014-04-04,-0.025070698620986653,-0.01195448908922736,-0.01715911933627856,-0.014011784288981644,-0.018740274676950053,-0.005418419844034905
2014-04-07,-0.02033668222653373,-0.011885838474732902,-0.0286696781286776,-0.013543557168784082,-0.027988649229250706,-0.018160574272480967
2014-04-08,0.003666786496290708,0.001072459157937633,-0.012613679801498523,-0.0025412230066923502,0.00033972590466024855,0.003494070057173504
2014-04-09,0.01094714631795557,0.01201819411596472,0.010220127399339418,0.0071358579745230966,0.023365950872164643,0.005529386702014305
2014-04-10,-0.03008303432815629,-0.01972068530110327,-0.013783727239551014,-0.03154999007981929,-0.03209890049778463,-0.028309392993507765
2014-04-11,-0.021711264752568682,-0.011897026658491239,-0.020900026843315267,-0.03658651895218323,-0.026664104621853424,0.007754736179078625
2014-04-14,0.014582682724816332,0.04356493873354861,0.013226444755770395,-0.006148366399290062,0.02072107642759824,0.0006250285469768802
2014-04-15,0.024376697937716685,0.013425811905506846,0.001163304893146755,-0.0029111272954701617,0.01686456393706215,0.013927027851653229
2014-04-16,-0.01586658740993796,-0.002690749863163533,0.014846872403577294,0.008395732186666338,0.011505355491243208,0.006354877996768149
2014-04-17,0.0012412053630690423,0.0008298190423712271,0.001399010067560047,-0.0007243411360288166,0.029105415878563967,-0.0032609719344509625
2014-04-21,-0.0037190000464045747,-0.007881131566421451,0.0022867092675660228,-0.0034420905632249754,0.007151174247174152,0.0038834492777588547
2014-04-22,0.012436288143938823,0.003762939249092323,0.016856711841840122,0.014175493388947746,0.007103955377057547,0.002240110687822261
2014-04-23,0.004909467319509808,0.0079139574633047,-6.2064671387696e-05,0.004299166909786267,-0.005128784774714901,0.007313391136122949
2014-04-24,-0.0018312383095054896,-0.001446675160237887,0.0024927519982060886,0.002499465408931867,-0.0032237907234357044,-0.005444637637922356
2014-04-25,-0.02386942904692635,-0.012001601964376052,-0.01622617718508812,-0.008721287063960803,-0.011633208428911357,-0.005474444001781098
2014-04-28,-0.06270011209633564,-0.009422866066385316,-0.01074300300601072,-0.0037697087559960263,-0.01607671848984804,-0.0022433042552088
2014-04-29,0.01940016327933658,0.018181980809524045,0.01085966845688735,0.010993287879466962,0.01767263324066648,0.010828440657311145
2014-04-30,-0.006561430869635565,-0.005191816081452694,0.009984394730751633,-0.0021404860233519285,0.013431901125083634,0.003436859677528714
2014-05-01,-0.003302383797812003,-0.0029229437841082895,0.003441968293957709,-0.00464362829159326,0.009379283892917645,0.0
2014-05-02,0.01060689909610768,-0.0006288138445323943,-0.009291551732542258,-0.0025122364992653523,-0.01697634570524853,-0.0012084437386782332
2014-05-05,-0.011148475509158096,-0.011522952853597945,-0.015923897438939183,-0.024469535143932575,-0.020204442471921324,-0.0004033019472723387
2014-05-06,-0.023208593356194074,-0.01737945440975086,-0.01157626830751679,-0.01623074645167466,-0.02028500560732638,-0.009482585718750047
2014-05-07,0.004746191417606793,0.007333401763209846,0.006340972619692575,0.013310326260919547,0.008147026801294421,0.013335844791863005
2014-05-08,0.008789253239002592,0.009422127621031562,0.012089058427809496,0.005736185666648463,-0.00033656211050336893,-0.0012151938733782064
2014-05-09,-0.012728393999368981,-0.0031809341358199905,-0.0012708676052581858,-0.006437723604293177,-0.00033667542269411044,-0.005066754136802243
2014-05-12,0.022385728916231473,0.005956841591221451,0.014948971181081072,0.01184930861587108,0.021898674680513208,0.013853718758987332
2014-05-13,-0.0026499193657244513,0.0031744256280619165,0.004575355098430212,-0.0005503543164537827,0.0,0.0010055165033857616
2014-05-14,-0.012643710911344419,-0.006326531067348484,-0.005178532773544964,-0.0047592530105018405,-0.0026365730345218052,-0.010439033830671574
2014-05-15,-0.01954390344200685,-0.012733621788541982,-0.017623177893962727,-0.015635660204675883,-0.0158685200517088,-0.005275742527001581
2014-05-16,-0.0027446248031669507,-0.0017207752353847194,-0.0013406127030745063,-0.0037380373296594938,0.01242721885631215,0.0010204869782586279
2014-05-19,0.011023470991448292,0.007106733066005511,0.007927146918510042,0.009754514564960237,0.0006669436487283242,0.008351980321873897
2014-05-20,-0.009538544623895251,-0.0047028818717469445,-0.008372142302648267,-0.0020438042064978568,-0.014921567984732431,-0.01070828164311144
2014-05-21,0.005504141000324259,0.006444768538080181,0.01918762020086895,0.007444748474005447,0.010097163477180704,0.014501789577556767
2014-05-22,0.006844346086484876,0.006189071391006218,0.0031382911164858918,0.007945478515033244,0.012660915143684282,0.00644141729663783
2014-05-23,0.000676870674032326,0.003183177389794567,0.0019387154235062098,-0.0003668850012435998,0.0032928266259912853,0.003402110134707037
2014-05-27,0.03396610662593624,0.005919051878354065,0.010052586359639903,0.011186842034325517,0.02066123145983223,0.00777407148119158
2014-05-28,-0.005254642656162045,-0.005255120074158515,-0.00018601018091302102,0.0056227930229793,-0.006106428339474945,-0.0021748408597658253
2014-05-29,0.0006647196509514952,-0.0008447248275352814,-0.0027913338881573324,0.004869494290375087,0.006467124562288262,-0.0033717528109316053
2014-05-30,-0.0006642780922498925,0.006132787600227951,-0.0057861879080290946,-0.002692841546466207,-0.008673283956541766,0.010144914302411712
2014-06-02,0.007927135411878616,0.003994691528452998,0.0013770002230446554,-0.0039575876824407,0.0012956457049702053,0.006106269887185212
2014-06-03,-0.003276411242229882,0.009002665816439492,0.01106020593256507,0.004516706297648998,-0.00161746147420061,0.0
2014-06-04,0.0,-0.006431721928419343,0.0036468450404161246,0.001437789667844136,0.011344133879295004,-0.0009793395298270946
2014-06-05,0.014465005947897902,0.015663270602214174,0.0011697951018443398,0.01706218498316514,0.01378346406793507,0.011558991100858451
2014-06-06,0.010366217510165088,0.006169121340549921,0.02220473226581876,0.006003961376578548,0.010116304510142449,0.006779239080423993
2014-06-09,0.016035325788374966,0.013284836225005758,-0.001143689383981017,0.007899286087134305,0.0009385829803618684,0.010197526012632574
2014-06-10,0.005055727909916152,-0.005042070576190993,0.0021684903501215658,0.008359211772605901,0.003129111037071697,0.00152325754198257
2014-06-11,-0.02073315893180172,-0.010542539941820861,-0.005590079245178847,-0.010881367318403057,-0.012158960170930766,-0.006655479641869744
2014-06-12,-0.010905395011537311,-0.01106217218078176,0.003203625012015321,-0.004015826383623966,0.0012617115602588935,-0.010146764524327834
2014-06-13,0.0012983586524843993,-0.014086450937307649,-0.0004218418928868539,0.0,-0.00441042577571904,0.0036750998668442225
2014-06-16,-0.010359532642235547,0.0010488026540038664,-0.00024060281942772654,-0.0029813940395906346,0.003797111830506905,-0.015606205335031542
2014-06-17,0.02028433096741189,0.0031497705928182906,0.014289713041044427,0.009672775858023952,0.024913485220608322,0.011156833588650494
2014-06-18,0.003852598615536662,0.002929670212954427,0.009749013806080509,0.006267931936914994,0.004924443422978264,0.007355080914775769
2014-06-19,-0.006389514082242642,-0.007719767370028219,-0.0007652537117632807,-0.008307143164659525,-0.0036760749071732546,-0.0003837027758911704
2014-06-20,-0.005797181275517649,-0.004626984144630364,0.0006482601038348967,0.004363003467117599,-0.007683089439127655,0.0167239500377232
2014-06-23,0.012299083801358801,0.015209796458121039,0.0023550968241381476,0.011122419307938225,0.0071234423848223205,0.0017010824873124886
2014-06-24,-0.009591112144865521,-0.005201537578028437,-0.01180674402422277,-0.01323273089755217,-0.015064870141494824,-0.009249090794880233
2014-06-25,-0.00129165947159382,0.00021012260100827795,0.0008912961285394427,0.0019140527309713384,0.0062415764438790156,0.002096646895366705
2014-06-26,-0.0038799900406673027,-0.012339345262841306,-0.0021974177331042233,-0.002433200011792591,-0.010548271548977084,-0.004372147413800653
2014-06-27,-0.0051865275260888355,-0.0019053717601964504,-0.007320741869053515,0.002439134914896224,-0.01066072375808591,0.0101193815300471
2014-06-30,0.0026102735901731844,-0.0008479500023553799,0.003957078749322385,0.0015644807830266227,0.024722950460095428,-0.006427750178970459
2014-07-01,0.014959555598869523,0.0076425170014569055,-0.0037623816647152086,0.006116670035381411,-0.0003091830771531079,0.0030458049767798645
2014-07-02,0.01602847678031316,0.011588500179364303,0.000479831099452932,-0.010421136397325559,0.005257737915189686,-0.0011384364891749987
2014-07-03,0.01135412447684625,0.004790664481683082,0.015399028008696636,0.0014033289643549107,0.004002975184258517,0.0064548606495393734
2014-07-07,-0.005613327815674696,-0.00538818851206635,-0.009913841150564706,-0.0066604077728376065,-0.007051359760779197,-0.00943398269101281
2014-07-08,-0.02258677280995558,-0.011672268444542389,-0.017105357732363324,-0.016057286310687813,-0.019761250720656487,-0.004760822236406059
2014-07-09,0.0012841995385122207,-0.0008429428069994804,-0.0014554307499059504,0.0046618028188301075,0.00818909297232584,-0.0011486780319170942
2014-07-10,-0.01025356131218147,-0.010132775063553034,-0.007591066223028187,-0.008209996311915657,-0.010308500051473879,-0.007280395265434225
2014-07-11,-0.0038875183635002086,0.0021329797908056225,0.008444541675782125,0.004318846906274709,-0.008522707571964494,-0.006177570259063736
2014-07-14,0.012355040453018162,0.030212146506861215,0.013349168769135833,0.008781655917656783,0.01273658147635226,-0.0034946721850392937
2014-07-15,0.015413371082234395,0.01796957751400452,0.012994382776403857,0.03517590946901028,0.0059705100314237924,0.0007783232501705761
2014-07-16,-0.01897594845905015,0.010752757378575506,0.007684378398701952,0.007549962134569599,0.015625482718257144,-0.003504200347291264
2014-07-17,-0.019984547674562925,-0.01284797028389495,-0.001935712072219875,-0.014478035271324408,0.004309310476525274,-0.00957624552865588
2014-07-18,0.01907577517333614,0.007727835689957718,0.007816827065716847,0.006394445080546873,0.0,0.011838097933767333
2014-07-21,0.0019409428423415864,-0.004237559370639188,0.0014582548865229583,0.00017162052195773825,-0.0027595861966844826,-0.004484696309524527
2014-07-22,0.0,0.00506556955515558,0.019217455181851584,0.0073842001253194844,0.011062141020362626,0.005876151233339844
2014-07-23,0.0,0.011693998857249976,0.0102842717594116,0.005624826556683615,0.013367645291785246,-0.00038885896711005064
2014-07-24,0.006438892565629795,-0.0017933572026155309,-0.003166860408269634,0.0028813727057497296,0.0015019317609161753,0.0050660758480534085
2014-07-25,-0.001917939584903161,-0.0011991268329962779,0.022109482991936824,-0.0027042003347514942,-0.004791738608521223,0.00019352470776645703
2014-07-28,-0.0057717383844622105,-0.006594660861110491,-0.023352082056020906,0.0030502366169202766,-0.005115529001216035,0.0
2014-07-29,-0.010326570901987298,-0.005634162428987843,-0.002330329339465198,-0.009291719783888874,-0.009705706503686962,-0.0011631475707339911
2014-07-30,0.015644507682757602,0.011736586910656266,0.0012536082273664206,0.004603265177945737,0.021134508180775224,0.01086571710393014
2014-07-31,-0.0211789913196353,-0.0216040962127797,-0.01644287436988212,-0.02104863888137043,-0.02999287213530466,-0.02303309038125645
2014-08-01,-0.01770128813178795,-0.01656247568156477,-0.015155873996965052,-0.020634775379235637,-0.02288119522667853,-0.01080619197280086
2014-08-04,0.00467112828461036,0.004989559292229995,0.008458055117458674,0.003009934373888079,0.0072777429293262585,0.012711140082370731
2014-08-05,-0.003327100943389505,-0.009308429202572133,-0.013221844916977421,-0.01041396192382793,-0.01319451851189235,-0.01157033349387615
2014-08-06,0.01333856414280099,0.005221165478934253,0.001889126718261247,0.0030324820084084436,0.004773094945888623,0.0002003711420017762
2014-08-07,-0.005265195509097986,-0.0016625341236775615,-0.0037705005642862943,-0.005691178673056796,-0.006336207644395131,-0.007191427654328786
2014-08-08,0.005293064528683722,0.008115326064957795,0.018687188704632707,0.007689913139529159,0.018812050607803554,0.006035119257808752
2014-08-11,0.0013162988772743578,-0.0012394683379121085,0.0011610055770396865,-0.00035475551764407864,0.004072035263551044,-0.0021994502513982273
2014-08-12,-0.0006607991451789141,0.0010334438149588454,-0.0007537166025575193,0.0005323221206756656,-0.002184792478851949,-0.0022042984962801215
2014-08-13,0.002630875504720187,0.006399427281814862,0.00023223064032507068,0.0065677911219246266,0.0003147515857322425,0.00421687850261887
2014-08-14,0.004588443296943856,0.00779660722883202,0.002088352220135814,0.004582896984790308,0.004682166724808923,0.007803345658804917
2014-08-15,-0.006522984090623463,-0.008345294635382916,-0.004805001105947393,-0.004035833789860721,0.001555718200541234,-0.003374947125074357
2014-08-18,0.015106993223293896,0.016214749953886054,0.015415847946136818,0.008456567591204056,0.01210351719168501,0.009559930002791761
2014-08-19,0.0,0.0038373903183304137,-0.003380460461635537,0.005766363208287384,-0.0024515318715935264,0.0033543090056002978
2014-08-20,0.004535979667730894,0.0020124062933433162,0.00040244238356312856,0.0013908965528004469,0.00030635295226622006,-0.0001971798795858959
2014-08-21,0.04123235164350314,0.025501560410164936,0.006435874589057589,0.014920168623814734,0.015057179589006875,0.00865297340908322
2014-08-22,-0.0018538503810324736,-0.0027409624835936786,0.0018267143879044934,-0.00017082828686099116,0.013321927800323596,-0.002144129972048492
2014-08-25,0.009916620787094432,0.013744555943518977,0.013677809701519772,0.01453248403730445,0.021810971579643068,0.005274982687635932
2014-08-26,0.002456453774006384,0.009683846672086549,0.00016859814542047324,0.006740186802706605,0.005847091824318307,0.002137462068354523
2014-08-27,-0.007960635802550131,-0.0051798129264117865,0.0025939341294303198,-0.0025111177105222593,-0.007847369459884512,-0.004265806137898176
2014-08-28,-0.01172966297032585,-0.009061922799349253,-0.0008993053270227591,-0.007215026248450163,-0.002050357288394311,-0.00370251162584212
2014-08-29,0.004998830487519701,0.005058952535545336,0.008218413486271059,0.004900648927911755,0.007337290282752429,0.005670209898025247
2014-09-02,0.011184774874819725,0.006001703075360965,0.0036845637982549917,0.0037019478667525973,0.006996578315714208,0.0025277924241551286
2014-09-03,-0.007398152106007361,0.0051967606722826964,-0.0009457227351628017,0.0005024359676408796,0.0002884420326605408,-0.00038893050739963186
2014-09-04,0.0006227640121903022,0.004595011477407374,0.002672803689322212,0.00016739455083714105,0.004052867903124202,0.0003890818331944157
2014-09-05,-0.005588145715534232,-0.00324008027661582,-0.001832654211471385,0.003349211214686232,-0.0020198322276855363,0.001551302364741769
2014-09-08,0.020600572608029832,-0.004780907098787868,0.0020029298175523458,-0.00033361571967271964,0.006644150554364403,-0.003486127199514577
2014-09-09,-0.012845437227629763,-0.015177398026857025,-0.015046290143179597,-0.01385904719050568,-0.027252535978059766,-0.007771590519102367
2014-09-10,0.013633810263357748,0.011119155018470162,0.013923164713269598,0.0027092387894549486,0.012385190735166862,0.008812076717953365
2014-09-11,0.012837564709410776,0.0077188258572507,0.006282188006645928,0.009118264401226428,0.011653093189655461,0.0013581546792189592
2014-09-12,0.013273510270555455,0.0028703639977814,0.01198925040881127,0.0045188759366567854,0.00805973537832827,0.0021316639348971655
2014-09-15,-0.0029794992662426356,-0.0013362075925656969,0.004421866895591542,-0.0015001393520969186,0.00571494707339637,0.004642212391136047
2014-09-16,-0.0017904931821077774,0.0009559997574630774,0.00032614654388751774,0.0008354954431777362,-0.0028396808858062172,0.007124223016484299
2014-09-17,0.0035937928877369796,0.0005734558590431149,0.004238522691010882,0.005332599609554123,0.012816513933163076,0.003823396134339463
2014-09-18,0.016098255969266395,0.02424085872212811,0.016610253399187203,0.016747035057995685,0.016026559001697027,0.013902784680459579
2014-09-19,-0.005283155871877221,-0.003353436878742344,-0.008994159232404875,-0.0034242499153094297,-0.010239000954791466,0.002253963701124073
2014-09-22,0.004719682333914399,-0.008227946947336862,-0.0048875782718177385,-0.0032724833941220055,-0.016218682722019317,-0.008621831151357284
2014-09-23,0.0011775095672652558,-0.0037713659241540576,-0.001079469016081136,0.0004922076341957737,-0.004547987336610104,-0.015123019950753158
2014-09-24,0.007619786420764774,0.007949450061326635,0.01469549357740374,0.011322576425087716,-0.0011445368690975455,0.0005774619236043055
2014-09-25,-0.01920342718778134,-0.02440864227919859,-0.019807022443426914,-0.024014969045267898,-0.021724157363171348,-0.01381173800982427
2014-09-26,0.01067910768997038,0.010200219753387918,0.005594925325864919,0.006817439353351329,0.012564205136410989,0.00894664157350955
2014-09-29,-0.0011712462185031747,-0.008383134631692046,-0.006968394809422351,-0.0037972547776250476,-0.004329948388279492,-0.0034691478727028047
2014-09-30,0.0023515099829436448,-0.004417939066971965,-0.00141445498919468,-0.0014926789865418177,0.0020315461018121095,0.003481224756159973
2014-10-01,-0.013494153784556429,-0.013894102861246593,-0.01563436360791215,-0.007802612178859802,-0.017648120986723415,-0.01175863167492397
2014-10-02,0.0035702961506753894,0.002933837616846624,0.01206450101091927,-0.008927279866090765,0.009425991615607865,0.0027300840590214204
2014-10-03,0.024290218826815257,0.02087906193784761,0.02837903481495907,0.02481286098542501,0.022461608252428933,0.013617689249741272
2014-10-06,0.0,-0.0007638446849139724,-0.0031367965754892646,-0.0019902374782433396,-0.001712211064382907,-0.0013430364435345066
2014-10-07,-0.023714195821020856,-0.019319011419915988,-0.019629073500921024,-0.015119643118597703,-0.027724049000644735,-0.018258319297177472
2014-10-08,0.014217739948057861,0.024770381124029184,0.015451564952836172,0.019064555282693796,0.014109216862815632,0.020947162461542712
2014-10-09,-0.030958922886176632,-0.026646758400309167,-0.02877181941827034,-0.0218545027477397,-0.03478070412118173,-0.01975035619695298
2014-10-10,-0.00662877570177578,-0.020140416453037324,-0.004909579225877092,-0.009478932454346833,-0.010809868650394239,-0.009389755090575935
2014-10-13,-0.004854274674278236,-0.004190209341677131,-0.008925669749629495,-0.0061523214149576955,-0.0027328308736747076,-0.008688861783860857
2014-10-14,0.007316930401358057,0.03146134549214352,-0.0003915934759812778,-0.0029226084088276316,0.004870568232960615,-0.027291652005330236
2014-10-15,-0.04600395149730763,-0.03477635700713799,-0.008170125311373289,-0.042421258328076306,-0.01211906073132385,-0.020068661474658134
2014-10-16,0.020304156260786632,0.0014088253758819391,-0.026292173814913333,-0.008102484172638702,-0.0024515318715935264,0.005851671906258904
2014-10-17,0.008086074572313695,0.006430676836175042,0.025089820063965096,0.020332578699897574,0.021209050541504126,0.011635258099574441
2014-10-20,0.0030795146474349444,0.009187407487177612,0.005256697764234541,0.007652630889558809,0.003009794193371773,0.0100643415697097
2014-10-21,0.02091314615586448,0.014646373767089216,0.013158272572165508,0.0229548878844279,0.022211558687421196,0.025823135620123727
2014-10-22,-0.012047960521243017,-0.011119038879517595,-0.018592709942978347,-0.008284718612218245,-0.018497559595388013,-0.005550096567614293
2014-10-23,0.012194884002263429,0.014005029799266655,0.018266279761671944,0.010617623818888866,0.015852008609026358,0.008570364212085346
2014-10-24,0.007228776312745877,0.007584451052733421,0.01827185499743278,0.011712476659571758,0.0106030312802321,0.011857814333428696
2014-10-27,-0.007776565679763703,-0.004053507937609391,0.0030539126115622928,-0.0017032087541511975,-0.010491786539369663,0.0021479001771738115
2014-10-28,0.012659611403294413,0.016476760390195855,0.013104049111838156,0.01688235607392019,0.011780070944856336,0.009159539002445483
2014-10-29,0.01130772112277234,0.00400403225806456,-0.0012876310899812005,-0.00570111777821003,0.00379279241951469,0.007533590835561599
2014-10-30,0.002354285427287106,0.00968902740237687,0.022033443814060805,0.0016855285335901637,0.003781636677113065,0.0330458640243958
2014-10-31,0.00763502214093803,0.007149803803019328,-0.0009991273020205638,0.01835374098557696,0.012456743026691086,-0.014918082703905156
2014-11-03,0.00640858290132873,-0.0011216296805330872,0.004421052160015648,0.006614993370253508,-0.006867204878902133,0.005274105366192883
2014-11-04,-0.0034710856098179033,-0.005236854487009612,-0.002934209154531797,-0.010349186574820535,-0.001440822464246927,-0.0018747944772569136
2014-11-05,0.00755514512200417,0.015604474660614764,-0.002260113195773239,0.014937309211001226,0.006924666683469027,0.011526613041245914
2014-11-06,0.0011503020311751655,-0.0005537716151933214,0.00611030036472382,0.0013095976361578998,0.011748546684438033,0.009902120855786789
2014-11-07,0.0,-0.004446332705508316,-0.0015184370904161026,0.003918189799955618,0.00991127782811585,-0.004071118929446338
2014-11-10,0.0005775623183597034,0.0026038030470787454,0.005715908311162643,0.007484636083385121,0.006170117645617701,-0.00018504266495078525
2014-11-11,-0.0028800039300693747,-0.0014829024873922458,0.0004171319185239941,-0.009042708382109743,-0.0025076919799505992,-0.004643747975721313
2014-11-12,-0.0017305299979060162,-0.00724872557975087,-0.008859802865366473,-0.013199862603660684,0.005027992616661425,-0.0007479874067656267
2014-11-13,-0.0040469595365737465,0.0003739871182215637,0.0003155138848485173,-0.005447814796397554,-0.0036124864531758005,-0.002801766064163602
2014-11-14,-0.0046456600244053625,-0.00112154191243663,-0.0013667955913571062,0.000829611193825297,-0.004186178299509735,-0.0007485299761870179
2014-11-17,-0.002918645101467887,0.0035585074467263667,-0.0002632050535371633,0.0016596972948970112,-0.0025210418266539136,0.001687045611771465
2014-11-18,0.0029271885259201103,0.004481199090736965,-0.001526991222321139,0.0024826500811847563,-0.0036530940878766183,-0.0031798624248728924
2014-11-19,-0.004673566036679011,-0.002787518048148141,-0.002373092830005752,0.001157174945319861,0.0002832215839474461,0.001687451650472127
2014-11-20,-0.0035138176816306155,-0.0026101379728781238,0.002960207034540696,-0.007921535570529104,-0.0025390396582607444,0.002248974170743878
2014-11-21,0.007058690659940581,0.002616968622052296,-0.0008432771634487857,0.0054895413014237615,0.003958642521930011,0.006170800997489234
2014-11-24,0.003501492183946686,0.013789408158601857,0.0025319666399927776,0.008437518450729264,0.0025323924962505906,0.0053902684824984615
2014-11-25,-0.004656505137677236,-0.0012863460776160185,-0.006365986277277913,-0.010827781914786727,-0.008985064743967097,-0.004066018921741188
2014-11-26,0.0005863456320369664,-0.0036811200566565505,-0.0018004081901673574,0.0006640290471091603,-0.005097795389093607,0.007423516557404808
2014-11-28,-0.004089546097787555,-0.002956557738799548,0.002607851093452185,-0.005634031918787086,-0.0005689785436016059,0.003683364167081926
2014-12-01,-0.014672650904834383,-0.011487206405415118,-0.0011145021496382634,0.0,0.0,-0.012112988057412455
2014-12-02,0.021440959538526982,0.018931926301210877,0.010573662316761157,0.017999814109117995,0.019085631801297964,0.0074317928437703795
2014-12-03,0.011114289979102576,0.015636120390932096,0.003995846906536427,0.007530590742340193,0.02096885961029482,0.0031341155049977587
2014-12-04,-0.00463182240374993,-0.0005437498444377242,0.00523735259879321,-0.0026007825908868076,0.007394229331738833,0.0020232128286681306
2014-12-05,0.02731463743217688,0.01630987615298407,0.01823357227073763,0.021505591272018787,0.012231281331342547,0.009725880564026124
2014-12-08,-0.0011309086971690308,0.005172196053373046,0.005986565090940754,-0.00047851400943144107,0.02040792390424717,-0.004725579022296755
2014-12-09,-0.005666967780789012,-0.009224168484059825,0.001372712841957835,-0.0035095962184634732,0.0026321536534061885,0.0010955370301850564
2014-12-10,-0.010247775711802465,-0.024710705322567805,-0.02483601197497698,-0.028343537244872374,-0.01863751003095271,-0.010396212351154621
2014-12-11,0.005176939975645167,0.0007354967416912661,0.008020750882801853,0.007582079456516677,0.0002686782490355366,0.003133893622881301
2014-12-12,-0.01946269092857189,-0.020363522127223033,-0.024387517466232023,-0.017992560715543116,-0.03074955694594894,-0.013411595372500473
2014-12-15,-0.016341127239764996,-0.011423741428729817,-0.017370947920855584,-0.014657036492119802,-0.008825912638526168,-0.009497607151139453
2014-12-16,-0.007719302674930928,-0.030686516955176657,-0.01201932420166496,-0.012339324834375831,-0.011411743611094982,-0.007896557228755485
2014-12-17,0.03230053876637129,0.025014460419765294,0.009383345444110569,0.022933039114441778,0.034064778721886846,0.019329993671089785
2014-12-18,0.015638767877058868,0.03145777113156489,0.03556184505478566,0.028610509305133203,0.037300853516780474,0.026397263877926846
2014-12-19,0.005138721204656971,-0.0016627653879068838,0.008715639999291591,0.00732013954526245,0.010758913217929544,-0.013765540830115719
2014-12-22,0.00510641380059651,-0.0009257320230865451,0.006001649383621244,0.0001602870037857862,0.0015595138853445878,0.009551849033379467
2014-12-23,0.012418928657218276,0.008523450753613382,0.005451509923711573,0.008718935864861832,0.00985210517971602,0.009094878364239944
2014-12-24,0.002787861532256297,0.002206575049774173,0.001994649111006108,0.0,-0.003594016327262972,-0.0023430292837841593
2014-12-26,0.0,-0.0020175943530615914,-0.0022462128656187685,0.0011192730972804377,-0.002318370838046091,-0.001084252561290855
2014-12-29,0.007234203646085957,0.00551153577254726,0.0037863002995182082,0.006554781281427502,0.006195748424976832,0.007778228333394699
2014-12-30,0.001104057410985515,0.0020105918208892515,-0.002446568479592237,0.0030186647014640577,0.0010286018582099654,-0.0052064281708000815
2014-12-31,-0.013239943919422292,-0.013311513707620848,-0.00960598500497456,-0.009026973182242104,-0.005129325068176316,-0.010824845461490984
2015-01-02,0.0005588186336289436,0.0027720636929984277,0.0029923099440003487,0.004986802262062051,-0.002318971097289846,-0.002189074042331818
2015-01-05,-0.029048281107031282,-0.03151494607568106,-0.031222690510453566,-0.031045667598899707,-0.03125758097183118,-0.02742345750812869
